Invoice_ID,Date,Product,Category,Customer,Region,Salesperson,Units_Sold,Unit_Price,Discount,Payment_Method,Sales,Cost,Profit,Month,Quarter,Year
INV-200163,2023-03-05 19:23:03.091006,Coffee Maker,Home & Garden,Customer_4490,South America,Rep_63,3,150.15,0.0,Debit Card,450.45,287.42,163.03,3,1,2023
INV-206182,2023-03-05 19:23:03.091006,Tablet,Electronics,Customer_4193,Asia,Rep_60,13,460.7,0.0,Debit Card,5989.1,3259.25,2729.85,3,1,2023
INV-239214,2023-03-05 19:23:03.091006,Smartwatch,Electronics,Customer_3193,South America,Rep_52,7,215.23,0.0,Bank Transfer,1506.61,987.66,518.95,3,1,2023
INV-234773,2023-03-06 19:23:03.091006,RC Car,Toys,Customer_4125,Oceania,Rep_39,6,44.22,0.05,Credit Card,252.05,179.08,72.97,3,1,2023
INV-244752,2023-03-06 19:23:03.091006,Jeans,Clothing,Customer_5349,Europe,Rep_37,8,64.23,0.0,Bank Transfer,513.84,338.49,175.35,3,1,2023
INV-234171,2023-03-06 19:23:03.091006,Puzzle,Toys,Customer_9130,Europe,Rep_84,3,12.06,0.05,PayPal,34.37,21.31,13.06,3,1,2023
INV-220167,2023-03-06 19:23:03.091006,Blender,Home & Garden,Customer_3623,North America,Rep_57,9,42.56,0.0,PayPal,383.04,209.75,173.29,3,1,2023
INV-208329,2023-03-06 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_4709,North America,Rep_85,10,316.25,0.0,Bank Transfer,3162.5,1821.82,1340.68,3,1,2023
INV-210334,2023-03-06 19:23:03.091006,Smartphone,Electronics,Customer_8546,Asia,Rep_45,8,576.18,0.2,Bank Transfer,3687.55,2906.5,781.05,3,1,2023
INV-232049,2023-03-06 19:23:03.091006,Running Shoes,Sports,Customer_8717,South America,Rep_98,14,111.42,0.0,Bank Transfer,1559.88,832.06,727.82,3,1,2023
INV-208626,2023-03-06 19:23:03.091006,Smartwatch,Electronics,Customer_8878,Oceania,Rep_64,13,394.05,0.0,PayPal,5122.65,2927.58,2195.07,3,1,2023
INV-200654,2023-03-06 19:23:03.091006,Smartwatch,Electronics,Customer_6484,Oceania,Rep_92,2,176.66,0.1,Bank Transfer,317.99,228.79,89.2,3,1,2023
INV-245940,2023-03-06 19:23:03.091006,Action Figure,Toys,Customer_8636,North America,Rep_73,9,25.29,0.15,PayPal,193.47,137.09,56.38,3,1,2023
INV-227478,2023-03-06 19:23:03.091006,Smartwatch,Electronics,Customer_1700,Oceania,Rep_21,3,207.77,0.0,Bank Transfer,623.31,421.17,202.14,3,1,2023
INV-221923,2023-03-06 19:23:03.091006,Sneakers,Clothing,Customer_7556,Europe,Rep_59,10,102.91,0.05,Debit Card,977.64,684.47,293.17,3,1,2023
INV-229477,2023-03-06 19:23:03.091006,Board Game,Toys,Customer_3130,Oceania,Rep_33,6,27.68,0.2,Debit Card,132.86,102.38,30.48,3,1,2023
INV-233739,2023-03-06 19:23:03.091006,Sneakers,Clothing,Customer_1261,Oceania,Rep_42,5,66.43,0.0,Credit Card,332.15,167.28,164.87,3,1,2023
INV-247579,2023-03-06 19:23:03.091006,Yoga Mat,Sports,Customer_8760,Europe,Rep_34,7,26.13,0.0,Apple Pay,182.91,99.66,83.25,3,1,2023
INV-206362,2023-03-06 19:23:03.091006,Smartwatch,Electronics,Customer_2729,South America,Rep_12,13,161.27,0.15,Credit Card,1782.03,1144.45,637.58,3,1,2023
INV-243504,2023-03-06 19:23:03.091006,Puzzle,Toys,Customer_3742,Asia,Rep_93,13,19.22,0.2,PayPal,199.89,172.81,27.08,3,1,2023
INV-211971,2023-03-06 19:23:03.091006,Desk Lamp,Home & Garden,Customer_2165,Europe,Rep_38,4,33.93,0.05,Debit Card,128.93,73.22,55.71,3,1,2023
INV-234787,2023-03-06 19:23:03.091006,Headphones,Electronics,Customer_7077,North America,Rep_74,2,127.64,0.0,Apple Pay,255.28,160.89,94.39,3,1,2023
INV-228978,2023-03-06 19:23:03.091006,Blender,Home & Garden,Customer_2360,North America,Rep_10,5,62.66,0.2,Debit Card,250.64,172.41,78.23,3,1,2023
INV-224493,2023-03-06 19:23:03.091006,Sneakers,Clothing,Customer_6028,Europe,Rep_24,10,132.51,0.0,Apple Pay,1325.1,834.65,490.45,3,1,2023
INV-236179,2023-03-06 19:23:03.091006,Action Figure,Toys,Customer_5316,Europe,Rep_41,10,10.25,0.2,Apple Pay,82.0,63.04,18.96,3,1,2023
INV-233704,2023-03-06 19:23:03.091006,T-Shirt,Clothing,Customer_3004,South America,Rep_30,11,26.48,0.05,Credit Card,276.72,156.63,120.09,3,1,2023
INV-207684,2023-03-06 19:23:03.091006,Headphones,Electronics,Customer_5049,Europe,Rep_88,4,52.41,0.0,Apple Pay,209.64,106.57,103.07,3,1,2023
INV-243935,2023-03-06 19:23:03.091006,T-Shirt,Clothing,Customer_2812,Oceania,Rep_18,7,21.68,0.0,Apple Pay,151.76,94.93,56.83,3,1,2023
INV-238633,2023-03-06 19:23:03.091006,Sneakers,Clothing,Customer_4274,North America,Rep_18,5,113.98,0.15,Debit Card,484.42,336.1,148.32,3,1,2023
INV-201382,2023-03-06 19:23:03.091006,T-Shirt,Clothing,Customer_9661,North America,Rep_21,8,33.47,0.0,Debit Card,267.76,167.84,99.92,3,1,2023
INV-224629,2023-03-06 19:23:03.091006,Blender,Home & Garden,Customer_3052,Asia,Rep_64,4,78.21,0.0,Credit Card,312.84,188.19,124.65,3,1,2023
INV-202277,2023-03-06 19:23:03.091006,Football,Sports,Customer_5985,Europe,Rep_49,12,24.78,0.05,Credit Card,282.49,153.4,129.09,3,1,2023
INV-206703,2023-03-06 19:23:03.091006,Blender,Home & Garden,Customer_7899,Asia,Rep_40,6,59.38,0.1,Credit Card,320.65,215.38,105.27,3,1,2023
INV-220504,2023-03-06 19:23:03.091006,Tablet,Electronics,Customer_5184,Oceania,Rep_77,2,610.07,0.0,PayPal,1220.14,769.23,450.91,3,1,2023
INV-223604,2023-03-07 19:23:03.091006,Action Figure,Toys,Customer_4353,North America,Rep_23,3,17.08,0.05,Bank Transfer,48.68,32.44,16.24,3,1,2023
INV-212212,2023-03-07 19:23:03.091006,Smartwatch,Electronics,Customer_4067,Oceania,Rep_81,7,379.43,0.1,Apple Pay,2390.41,1681.0,709.41,3,1,2023
INV-239606,2023-03-07 19:23:03.091006,Blender,Home & Garden,Customer_4314,Europe,Rep_46,5,45.6,0.0,Credit Card,228.0,158.31,69.69,3,1,2023
INV-202953,2023-03-07 19:23:03.091006,Yoga Mat,Sports,Customer_9345,Asia,Rep_95,10,34.45,0.0,Bank Transfer,344.5,208.88,135.62,3,1,2023
INV-227990,2023-03-07 19:23:03.091006,Lego Set,Toys,Customer_2637,North America,Rep_62,6,68.06,0.1,Bank Transfer,367.52,258.4,109.12,3,1,2023
INV-227319,2023-03-07 19:23:03.091006,Laptop,Electronics,Customer_6622,South America,Rep_84,13,819.99,0.1,PayPal,9593.88,6148.23,3445.65,3,1,2023
INV-243802,2023-03-07 19:23:03.091006,Dumbbells Set,Sports,Customer_4144,Asia,Rep_21,1,122.77,0.0,Apple Pay,122.77,75.55,47.22,3,1,2023
INV-209223,2023-03-07 19:23:03.091006,Smartphone,Electronics,Customer_3845,South America,Rep_47,6,968.8,0.05,Credit Card,5522.16,3453.55,2068.61,3,1,2023
INV-247954,2023-03-07 19:23:03.091006,T-Shirt,Clothing,Customer_6826,Europe,Rep_88,10,23.64,0.0,Apple Pay,236.4,152.57,83.83,3,1,2023
INV-214757,2023-03-07 19:23:03.091006,Lego Set,Toys,Customer_3463,South America,Rep_85,3,91.05,0.0,Apple Pay,273.15,161.02,112.13,3,1,2023
INV-246843,2023-03-07 19:23:03.091006,Running Shoes,Sports,Customer_9303,North America,Rep_16,8,157.48,0.0,PayPal,1259.84,641.75,618.09,3,1,2023
INV-229003,2023-03-07 19:23:03.091006,Smartphone,Electronics,Customer_4369,North America,Rep_20,5,563.28,0.1,PayPal,2534.76,1655.19,879.57,3,1,2023
INV-236322,2023-03-07 19:23:03.091006,Bed Sheets,Home & Garden,Customer_5713,North America,Rep_12,4,79.29,0.05,Apple Pay,301.3,187.25,114.05,3,1,2023
INV-209171,2023-03-07 19:23:03.091006,Winter Jacket,Clothing,Customer_1422,Europe,Rep_94,1,94.83,0.05,Apple Pay,90.09,55.58,34.51,3,1,2023
INV-208204,2023-03-07 19:23:03.091006,Jeans,Clothing,Customer_8012,Oceania,Rep_10,3,78.31,0.0,Apple Pay,234.93,129.22,105.71,3,1,2023
INV-232375,2023-03-07 19:23:03.091006,Board Game,Toys,Customer_6433,Oceania,Rep_72,10,21.72,0.0,Apple Pay,217.2,139.63,77.57,3,1,2023
INV-221966,2023-03-07 19:23:03.091006,Board Game,Toys,Customer_1776,Oceania,Rep_83,1,21.02,0.15,PayPal,17.87,13.5,4.37,3,1,2023
INV-208748,2023-03-07 19:23:03.091006,T-Shirt,Clothing,Customer_1338,Europe,Rep_17,13,25.41,0.0,Credit Card,330.33,213.66,116.67,3,1,2023
INV-210337,2023-03-07 19:23:03.091006,Laptop,Electronics,Customer_2715,South America,Rep_77,4,912.17,0.05,Apple Pay,3466.25,2063.28,1402.97,3,1,2023
INV-215746,2023-03-07 19:23:03.091006,Smartphone,Electronics,Customer_5773,Asia,Rep_55,14,584.05,0.0,Credit Card,8176.7,5212.86,2963.84,3,1,2023
INV-215337,2023-03-07 19:23:03.091006,Tablet,Electronics,Customer_4565,North America,Rep_38,11,428.72,0.0,Bank Transfer,4715.92,2487.68,2228.24,3,1,2023
INV-210935,2023-03-07 19:23:03.091006,Tablet,Electronics,Customer_5038,Oceania,Rep_36,5,369.45,0.0,Debit Card,1847.25,1026.95,820.3,3,1,2023
INV-232256,2023-03-07 19:23:03.091006,Laptop,Electronics,Customer_7254,Oceania,Rep_84,8,1371.51,0.05,Apple Pay,10423.48,7005.97,3417.51,3,1,2023
INV-201589,2023-03-07 19:23:03.091006,Smartwatch,Electronics,Customer_5700,Asia,Rep_46,7,250.48,0.05,Apple Pay,1665.69,1086.93,578.76,3,1,2023
INV-213098,2023-03-07 19:23:03.091006,Football,Sports,Customer_4002,Europe,Rep_57,5,17.27,0.15,PayPal,73.4,43.48,29.92,3,1,2023
INV-240020,2023-03-07 19:23:03.091006,Football,Sports,Customer_4049,North America,Rep_47,2,25.42,0.0,Credit Card,50.84,32.11,18.73,3,1,2023
INV-228515,2023-03-07 19:23:03.091006,Smartwatch,Electronics,Customer_6248,Asia,Rep_96,4,260.56,0.0,Credit Card,1042.24,659.38,382.86,3,1,2023
INV-236912,2023-03-07 19:23:03.091006,Yoga Mat,Sports,Customer_5548,North America,Rep_77,8,15.54,0.0,Apple Pay,124.32,66.93,57.39,3,1,2023
INV-218711,2023-03-08 19:23:03.091006,Smartphone,Electronics,Customer_4813,Europe,Rep_79,4,559.53,0.0,Debit Card,2238.12,1550.43,687.69,3,1,2023
INV-235032,2023-03-08 19:23:03.091006,Football,Sports,Customer_9025,Oceania,Rep_17,1,23.56,0.05,Credit Card,22.38,12.94,9.44,3,1,2023
INV-249440,2023-03-08 19:23:03.091006,Winter Jacket,Clothing,Customer_4205,North America,Rep_80,14,102.57,0.0,Debit Card,1435.98,916.88,519.1,3,1,2023
INV-205391,2023-03-08 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_3785,Oceania,Rep_23,2,136.68,0.1,Debit Card,246.02,141.04,104.98,3,1,2023
INV-206354,2023-03-08 19:23:03.091006,Headphones,Electronics,Customer_1049,Oceania,Rep_85,4,164.26,0.0,Debit Card,657.04,345.07,311.97,3,1,2023
INV-203748,2023-03-08 19:23:03.091006,RC Car,Toys,Customer_9398,North America,Rep_66,13,59.31,0.0,Apple Pay,771.03,466.18,304.85,3,1,2023
INV-235788,2023-03-08 19:23:03.091006,Board Game,Toys,Customer_5485,North America,Rep_54,5,20.83,0.0,Apple Pay,104.15,53.66,50.49,3,1,2023
INV-225059,2023-03-08 19:23:03.091006,Sneakers,Clothing,Customer_3108,Oceania,Rep_93,6,142.36,0.0,PayPal,854.16,546.55,307.61,3,1,2023
INV-217427,2023-03-08 19:23:03.091006,Tennis Racket,Sports,Customer_9663,North America,Rep_81,7,89.36,0.0,Apple Pay,625.52,331.99,293.53,3,1,2023
INV-214163,2023-03-08 19:23:03.091006,T-Shirt,Clothing,Customer_9319,North America,Rep_69,11,18.46,0.0,Credit Card,203.06,138.45,64.61,3,1,2023
INV-226084,2023-03-08 19:23:03.091006,Puzzle,Toys,Customer_6671,South America,Rep_67,5,16.8,0.0,Credit Card,84.0,56.75,27.25,3,1,2023
INV-208867,2023-03-08 19:23:03.091006,Board Game,Toys,Customer_3114,Europe,Rep_58,6,40.57,0.0,Credit Card,243.42,149.27,94.15,3,1,2023
INV-240879,2023-03-08 19:23:03.091006,Yoga Mat,Sports,Customer_6150,North America,Rep_72,4,30.63,0.0,PayPal,122.52,77.84,44.68,3,1,2023
INV-202789,2023-03-08 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_9869,South America,Rep_84,7,148.79,0.0,PayPal,1041.53,545.0,496.53,3,1,2023
INV-211743,2023-03-08 19:23:03.091006,Winter Jacket,Clothing,Customer_1173,South America,Rep_99,6,144.86,0.0,Bank Transfer,869.16,435.08,434.08,3,1,2023
INV-233596,2023-03-08 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_9085,Oceania,Rep_66,3,216.94,0.1,Debit Card,585.74,418.74,167.0,3,1,2023
INV-217716,2023-03-08 19:23:03.091006,Winter Jacket,Clothing,Customer_9885,Europe,Rep_92,9,145.68,0.0,PayPal,1311.12,725.33,585.79,3,1,2023
INV-218331,2023-03-08 19:23:03.091006,RC Car,Toys,Customer_4379,Asia,Rep_21,3,79.21,0.15,PayPal,201.99,127.17,74.82,3,1,2023
INV-238199,2023-03-08 19:23:03.091006,Puzzle,Toys,Customer_8655,North America,Rep_44,11,15.34,0.0,Apple Pay,168.74,88.48,80.26,3,1,2023
INV-242059,2023-03-08 19:23:03.091006,Sneakers,Clothing,Customer_7398,Asia,Rep_18,13,120.48,0.0,PayPal,1566.24,826.04,740.2,3,1,2023
INV-249959,2023-03-08 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_4934,North America,Rep_74,8,349.17,0.1,Bank Transfer,2514.02,1876.54,637.48,3,1,2023
INV-209752,2023-03-08 19:23:03.091006,Smartwatch,Electronics,Customer_1562,South America,Rep_49,10,159.28,0.05,PayPal,1513.16,1048.09,465.07,3,1,2023
INV-208880,2023-03-08 19:23:03.091006,Board Game,Toys,Customer_3549,Europe,Rep_48,1,24.89,0.05,Credit Card,23.65,14.82,8.83,3,1,2023
INV-229201,2023-03-08 19:23:03.091006,Laptop,Electronics,Customer_8502,Oceania,Rep_80,4,1087.74,0.0,Bank Transfer,4350.96,2690.81,1660.15,3,1,2023
INV-207516,2023-03-09 19:23:03.091006,Yoga Mat,Sports,Customer_1229,North America,Rep_15,7,29.78,0.0,Apple Pay,208.46,124.49,83.97,3,1,2023
INV-247524,2023-03-09 19:23:03.091006,Laptop,Electronics,Customer_6324,Europe,Rep_81,7,1231.69,0.0,PayPal,8621.83,5982.44,2639.39,3,1,2023
INV-213343,2023-03-09 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_4736,South America,Rep_89,2,142.75,0.0,Debit Card,285.5,195.89,89.61,3,1,2023
INV-233429,2023-03-09 19:23:03.091006,Sneakers,Clothing,Customer_3592,South America,Rep_76,2,69.19,0.0,Debit Card,138.38,94.75,43.63,3,1,2023
INV-231207,2023-03-09 19:23:03.091006,Winter Jacket,Clothing,Customer_1654,Asia,Rep_23,5,142.04,0.05,PayPal,674.69,393.35,281.34,3,1,2023
INV-232574,2023-03-09 19:23:03.091006,Coffee Maker,Home & Garden,Customer_3759,North America,Rep_74,14,113.93,0.0,Bank Transfer,1595.02,1109.47,485.55,3,1,2023
INV-232411,2023-03-09 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_3859,Oceania,Rep_59,6,346.85,0.2,PayPal,1664.88,1350.01,314.87,3,1,2023
INV-228592,2023-03-09 19:23:03.091006,Jeans,Clothing,Customer_4633,North America,Rep_67,13,64.04,0.15,Bank Transfer,707.64,549.14,158.5,3,1,2023
INV-223166,2023-03-09 19:23:03.091006,Smartwatch,Electronics,Customer_6144,Europe,Rep_10,3,372.21,0.15,Apple Pay,949.14,679.85,269.29,3,1,2023
INV-219708,2023-03-09 19:23:03.091006,Laptop,Electronics,Customer_6557,Oceania,Rep_75,4,1187.6,0.1,Debit Card,4275.36,2629.34,1646.02,3,1,2023
INV-223200,2023-03-09 19:23:03.091006,Running Shoes,Sports,Customer_1228,North America,Rep_94,13,115.81,0.0,Credit Card,1505.53,988.71,516.82,3,1,2023
INV-223232,2023-03-09 19:23:03.091006,Smartphone,Electronics,Customer_6377,Oceania,Rep_15,1,928.41,0.0,Debit Card,928.41,486.54,441.87,3,1,2023
INV-241898,2023-03-09 19:23:03.091006,Football,Sports,Customer_3687,South America,Rep_31,1,15.21,0.0,Apple Pay,15.21,8.79,6.42,3,1,2023
INV-204242,2023-03-09 19:23:03.091006,Running Shoes,Sports,Customer_1973,South America,Rep_98,2,73.04,0.0,Credit Card,146.08,81.71,64.37,3,1,2023
INV-241342,2023-03-09 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_3077,Oceania,Rep_13,9,395.52,0.0,Debit Card,3559.68,1927.61,1632.07,3,1,2023
INV-217686,2023-03-09 19:23:03.091006,Smartphone,Electronics,Customer_7345,Asia,Rep_79,9,510.04,0.0,PayPal,4590.36,3079.21,1511.15,3,1,2023
INV-245103,2023-03-09 19:23:03.091006,Lego Set,Toys,Customer_7049,Asia,Rep_62,10,105.38,0.0,Debit Card,1053.8,557.48,496.32,3,1,2023
INV-221224,2023-03-09 19:23:03.091006,Smartwatch,Electronics,Customer_4361,North America,Rep_28,12,292.49,0.0,Credit Card,3509.88,2162.5,1347.38,3,1,2023
INV-232190,2023-03-09 19:23:03.091006,Sneakers,Clothing,Customer_6926,Oceania,Rep_33,4,124.84,0.1,PayPal,449.42,317.07,132.35,3,1,2023
INV-202726,2023-03-09 19:23:03.091006,Lego Set,Toys,Customer_4911,Asia,Rep_71,9,73.67,0.2,Credit Card,530.42,434.45,95.97,3,1,2023
INV-219417,2023-03-09 19:23:03.091006,Smartphone,Electronics,Customer_1267,South America,Rep_35,3,571.68,0.0,Bank Transfer,1715.04,1101.85,613.19,3,1,2023
INV-203224,2023-03-09 19:23:03.091006,RC Car,Toys,Customer_9959,Europe,Rep_95,2,96.86,0.0,Apple Pay,193.72,108.57,85.15,3,1,2023
INV-234240,2023-03-09 19:23:03.091006,Laptop,Electronics,Customer_1730,Europe,Rep_58,10,974.25,0.15,Bank Transfer,8281.12,5361.15,2919.97,3,1,2023
INV-214536,2023-03-09 19:23:03.091006,Board Game,Toys,Customer_2038,South America,Rep_33,11,46.82,0.05,Apple Pay,489.27,341.25,148.02,3,1,2023
INV-233486,2023-03-09 19:23:03.091006,Smartphone,Electronics,Customer_2931,Asia,Rep_83,10,669.13,0.0,Debit Card,6691.3,4673.6,2017.7,3,1,2023
INV-246992,2023-03-09 19:23:03.091006,Tennis Racket,Sports,Customer_8067,North America,Rep_62,10,154.7,0.05,PayPal,1469.65,885.11,584.54,3,1,2023
INV-206358,2023-03-09 19:23:03.091006,Football,Sports,Customer_6649,Asia,Rep_29,13,18.72,0.15,PayPal,206.86,124.99,81.87,3,1,2023
INV-200169,2023-03-09 19:23:03.091006,Action Figure,Toys,Customer_5331,Asia,Rep_77,2,25.64,0.15,PayPal,43.59,26.5,17.09,3,1,2023
INV-245224,2023-03-09 19:23:03.091006,Yoga Mat,Sports,Customer_6094,Europe,Rep_79,4,25.38,0.0,Credit Card,101.52,59.02,42.5,3,1,2023
INV-235365,2023-03-09 19:23:03.091006,Lego Set,Toys,Customer_7336,South America,Rep_83,1,44.78,0.05,PayPal,42.54,25.8,16.74,3,1,2023
INV-235887,2023-03-10 19:23:03.091006,T-Shirt,Clothing,Customer_7074,Asia,Rep_60,3,19.27,0.0,Debit Card,57.81,29.59,28.22,3,1,2023
INV-229142,2023-03-10 19:23:03.091006,Desk Lamp,Home & Garden,Customer_7657,Asia,Rep_78,6,49.45,0.0,Bank Transfer,296.7,149.37,147.33,3,1,2023
INV-226535,2023-03-10 19:23:03.091006,Puzzle,Toys,Customer_8656,Oceania,Rep_96,10,17.6,0.0,Apple Pay,176.0,108.79,67.21,3,1,2023
INV-229774,2023-03-10 19:23:03.091006,Bed Sheets,Home & Garden,Customer_5195,Europe,Rep_32,2,71.43,0.05,Debit Card,135.72,79.58,56.14,3,1,2023
INV-201172,2023-03-10 19:23:03.091006,Dumbbells Set,Sports,Customer_3113,South America,Rep_79,2,102.41,0.0,Debit Card,204.82,134.57,70.25,3,1,2023
INV-209517,2023-03-10 19:23:03.091006,Coffee Maker,Home & Garden,Customer_1681,North America,Rep_40,10,74.28,0.0,Bank Transfer,742.8,513.96,228.84,3,1,2023
INV-240994,2023-03-10 19:23:03.091006,Winter Jacket,Clothing,Customer_4016,North America,Rep_62,9,141.6,0.05,PayPal,1210.68,673.11,537.57,3,1,2023
INV-246233,2023-03-10 19:23:03.091006,Yoga Mat,Sports,Customer_7599,Asia,Rep_89,14,31.8,0.0,Credit Card,445.2,290.54,154.66,3,1,2023
INV-222711,2023-03-10 19:23:03.091006,Tennis Racket,Sports,Customer_6721,South America,Rep_44,13,164.1,0.0,Debit Card,2133.3,1264.71,868.59,3,1,2023
INV-218883,2023-03-10 19:23:03.091006,Running Shoes,Sports,Customer_9410,South America,Rep_39,5,134.88,0.05,Debit Card,640.68,467.8,172.88,3,1,2023
INV-222530,2023-03-10 19:23:03.091006,Running Shoes,Sports,Customer_6718,North America,Rep_39,12,141.13,0.2,Credit Card,1354.85,1121.15,233.7,3,1,2023
INV-226658,2023-03-10 19:23:03.091006,Laptop,Electronics,Customer_7924,Oceania,Rep_53,7,1280.17,0.15,PayPal,7617.01,4980.8,2636.21,3,1,2023
INV-234827,2023-03-10 19:23:03.091006,Blender,Home & Garden,Customer_6560,North America,Rep_18,10,79.75,0.05,Bank Transfer,757.62,555.58,202.04,3,1,2023
INV-220676,2023-03-10 19:23:03.091006,Action Figure,Toys,Customer_1232,Asia,Rep_52,6,21.16,0.0,Apple Pay,126.96,86.76,40.2,3,1,2023
INV-233118,2023-03-10 19:23:03.091006,Laptop,Electronics,Customer_3562,South America,Rep_53,1,1195.4,0.05,PayPal,1135.63,623.7,511.93,3,1,2023
INV-204104,2023-03-10 19:23:03.091006,Lego Set,Toys,Customer_8961,North America,Rep_28,7,84.41,0.05,Debit Card,561.33,369.47,191.86,3,1,2023
INV-237153,2023-03-10 19:23:03.091006,Board Game,Toys,Customer_3943,Europe,Rep_45,5,34.51,0.0,Bank Transfer,172.55,90.58,81.97,3,1,2023
INV-210138,2023-03-10 19:23:03.091006,Action Figure,Toys,Customer_5654,Europe,Rep_88,12,23.2,0.0,PayPal,278.4,180.69,97.71,3,1,2023
INV-225825,2023-03-10 19:23:03.091006,Tablet,Electronics,Customer_1081,Oceania,Rep_11,6,542.72,0.0,PayPal,3256.32,2240.65,1015.67,3,1,2023
INV-245380,2023-03-10 19:23:03.091006,Dumbbells Set,Sports,Customer_1878,Asia,Rep_39,6,132.04,0.0,Credit Card,792.24,462.06,330.18,3,1,2023
INV-216407,2023-03-10 19:23:03.091006,Lego Set,Toys,Customer_8482,Asia,Rep_82,7,103.74,0.05,Bank Transfer,689.87,481.39,208.48,3,1,2023
INV-219285,2023-03-10 19:23:03.091006,RC Car,Toys,Customer_7191,South America,Rep_31,14,44.76,0.0,Debit Card,626.64,318.16,308.48,3,1,2023
INV-244771,2023-03-10 19:23:03.091006,Sneakers,Clothing,Customer_9237,Europe,Rep_60,2,71.51,0.0,Credit Card,143.02,78.97,64.05,3,1,2023
INV-207345,2023-03-11 19:23:03.091006,Smartphone,Electronics,Customer_7322,Asia,Rep_51,10,612.95,0.0,PayPal,6129.5,4019.2,2110.3,3,1,2023
INV-242809,2023-03-11 19:23:03.091006,Blender,Home & Garden,Customer_4897,Oceania,Rep_76,6,61.93,0.0,Credit Card,371.58,217.63,153.95,3,1,2023
INV-220343,2023-03-11 19:23:03.091006,Sweater,Clothing,Customer_5573,North America,Rep_90,12,45.6,0.05,Apple Pay,519.84,289.11,230.73,3,1,2023
INV-241323,2023-03-11 19:23:03.091006,Tablet,Electronics,Customer_2755,Europe,Rep_18,14,525.71,0.0,Bank Transfer,7359.94,5059.66,2300.28,3,1,2023
INV-229689,2023-03-11 19:23:03.091006,Tennis Racket,Sports,Customer_9388,South America,Rep_58,4,188.68,0.05,Bank Transfer,716.98,403.55,313.43,3,1,2023
INV-246960,2023-03-11 19:23:03.091006,Tennis Racket,Sports,Customer_4909,Oceania,Rep_22,11,149.78,0.05,PayPal,1565.2,901.88,663.32,3,1,2023
INV-235109,2023-03-11 19:23:03.091006,Jeans,Clothing,Customer_4673,Oceania,Rep_51,11,52.68,0.15,Apple Pay,492.56,291.6,200.96,3,1,2023
INV-235129,2023-03-11 19:23:03.091006,Desk Lamp,Home & Garden,Customer_3554,Asia,Rep_61,6,24.75,0.0,Credit Card,148.5,94.82,53.68,3,1,2023
INV-215927,2023-03-11 19:23:03.091006,Sweater,Clothing,Customer_4446,South America,Rep_35,3,69.87,0.05,PayPal,199.13,136.66,62.47,3,1,2023
INV-213885,2023-03-11 19:23:03.091006,Running Shoes,Sports,Customer_1588,Oceania,Rep_27,14,107.56,0.0,Debit Card,1505.84,814.71,691.13,3,1,2023
INV-206293,2023-03-11 19:23:03.091006,Laptop,Electronics,Customer_2177,Asia,Rep_72,6,814.36,0.0,Credit Card,4886.16,2874.41,2011.75,3,1,2023
INV-214326,2023-03-11 19:23:03.091006,Headphones,Electronics,Customer_7547,Oceania,Rep_80,5,94.95,0.0,Bank Transfer,474.75,255.09,219.66,3,1,2023
INV-217505,2023-03-11 19:23:03.091006,Vacuum Cleaner,Home & Garden,Customer_8592,Oceania,Rep_57,11,277.92,0.0,PayPal,3057.12,2070.4,986.72,3,1,2023
INV-205047,2023-03-11 19:23:03.091006,Sweater,Clothing,Customer_2159,North America,Rep_35,13,59.16,0.1,Credit Card,692.17,442.73,249.44,3,1,2023
INV-232948,2023-03-11 19:23:03.091006,Bed Sheets,Home & Garden,Customer_5336,Oceania,Rep_25,3,45.65,0.0,Debit Card,136.95,87.72,49.23,3,1,2023
INV-248642,2023-03-11 19:23:03.091006,Coffee Maker,Home & Garden,Customer_1162,North America,Rep_21,6,242.95,0.0,Bank Transfer,1457.7,954.37,503.33,3,1,2023
INV-209781,2023-03-11 19:23:03.091006,Tennis Racket,Sports,Customer_2192,South America,Rep_84,12,149.31,0.0,Bank Transfer,1791.72,1155.4,636.32,3,1,2023
INV-236055,2023-03-11 19:23:03.091006,Blender,Home & Garden,Customer_5751,South America,Rep_76,9,80.89,0.0,Bank Transfer,728.01,493.1,234.91,3,1,2023
INV-245986,2023-03-11 19:23:03.091006,Football,Sports,Customer_7488,South America,Rep_52,4,30.79,0.0,PayPal,123.16,81.65,41.51,3,1,2023
INV-239416,2023-03-11 19:23:03.091006,Board Game,Toys,Customer_8521,South America,Rep_61,1,59.68,0.05,PayPal,56.7,31.08,25.62,3,1,2023
INV-249931,2023-03-11 19:23:03.091006,Running Shoes,Sports,Customer_5097,North America,Rep_57,9,137.77,0.0,Debit Card,1239.93,828.13,411.8,3,1,2023
INV-203183,2023-03-11 19:23:03.091006,Blender,Home & Garden,Customer_5954,South America,Rep_86,14,87.54,0.15,Debit Card,1041.73,744.23,297.5,3,1,2023
