Invoice_ID,Date,Product,Category,Customer,Region,Salesperson,Units_Sold,Unit_Price,Discount,Payment_Method,Sales,Cost,Profit,Month,Quarter,Year
INV-238709,2023-02-04 20:58:04.925750,Smartphone,Electronics,Customer_9730,North America,Rep_79,13,912.33,0.0,Apple Pay,11860.29,6136.83,5723.46,2,1,2023
INV-224626,2023-02-04 20:58:04.925750,Tennis Racket,Sports,Customer_9781,Asia,Rep_65,12,116.81,0.1,Apple Pay,1261.55,888.33,373.22,2,1,2023
INV-221150,2023-02-04 20:58:04.925750,Smartphone,Electronics,Customer_1597,Europe,Rep_29,12,637.02,0.0,Debit Card,7644.24,4109.29,3534.95,2,1,2023
INV-216980,2023-02-04 20:58:04.925750,Smartphone,Electronics,Customer_1722,Europe,Rep_64,2,699.69,0.0,Bank Transfer,1399.38,867.11,532.27,2,1,2023
INV-243091,2023-02-04 20:58:04.925750,Yoga Mat,Sports,Customer_1635,Asia,Rep_45,5,36.35,0.0,Bank Transfer,181.75,109.66,72.09,2,1,2023
INV-243520,2023-02-04 20:58:04.925750,Smartwatch,Electronics,Customer_8902,North America,Rep_22,8,296.78,0.05,Credit Card,2255.53,1395.12,860.41,2,1,2023
INV-207156,2023-02-04 20:58:04.925750,Laptop,Electronics,Customer_1257,North America,Rep_19,1,1279.29,0.0,Credit Card,1279.29,714.51,564.78,2,1,2023
INV-201087,2023-02-04 20:58:04.925750,Dumbbells Set,Sports,Customer_5029,South America,Rep_75,1,94.42,0.2,Credit Card,75.54,66.07,9.47,2,1,2023
INV-215174,2023-02-04 20:58:04.925750,Running Shoes,Sports,Customer_6087,South America,Rep_32,2,149.99,0.0,Bank Transfer,299.98,167.11,132.87,2,1,2023
INV-200818,2023-02-04 20:58:04.925750,Blender,Home & Garden,Customer_4710,Oceania,Rep_89,5,69.65,0.2,PayPal,278.6,175.41,103.19,2,1,2023
INV-207707,2023-02-04 20:58:04.925750,Jeans,Clothing,Customer_2617,Asia,Rep_66,4,44.71,0.0,Bank Transfer,178.84,99.29,79.55,2,1,2023
INV-223946,2023-02-04 20:58:04.925750,T-Shirt,Clothing,Customer_6794,South America,Rep_64,3,27.63,0.0,Credit Card,82.89,45.56,37.33,2,1,2023
INV-248144,2023-02-04 20:58:04.925750,Lego Set,Toys,Customer_3425,North America,Rep_13,7,76.53,0.05,Bank Transfer,508.92,327.67,181.25,2,1,2023
INV-232552,2023-02-04 20:58:04.925750,Smartwatch,Electronics,Customer_4478,Asia,Rep_60,7,273.88,0.0,Apple Pay,1917.16,1060.15,857.01,2,1,2023
INV-220609,2023-02-04 20:58:04.925750,Headphones,Electronics,Customer_4057,South America,Rep_49,2,180.52,0.0,Bank Transfer,361.04,227.03,134.01,2,1,2023
INV-211513,2023-02-04 20:58:04.925750,Coffee Maker,Home & Garden,Customer_6970,Oceania,Rep_19,14,176.33,0.2,Apple Pay,1974.9,1612.83,362.07,2,1,2023
INV-217038,2023-02-04 20:58:04.925750,Puzzle,Toys,Customer_6681,South America,Rep_88,2,10.4,0.0,PayPal,20.8,13.25,7.55,2,1,2023
INV-217805,2023-02-04 20:58:04.925750,Yoga Mat,Sports,Customer_4034,North America,Rep_28,6,35.73,0.1,Bank Transfer,192.94,136.52,56.42,2,1,2023
INV-205126,2023-02-04 20:58:04.925750,Puzzle,Toys,Customer_8398,Oceania,Rep_91,7,19.81,0.15,PayPal,117.87,87.16,30.71,2,1,2023
INV-205124,2023-02-04 20:58:04.925750,Desk Lamp,Home & Garden,Customer_9733,Europe,Rep_36,8,58.19,0.0,Apple Pay,465.52,276.3,189.22,2,1,2023
INV-228457,2023-02-04 20:58:04.925750,Coffee Maker,Home & Garden,Customer_9861,North America,Rep_14,8,125.52,0.15,Apple Pay,853.54,632.26,221.28,2,1,2023
INV-245693,2023-02-04 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_4036,South America,Rep_22,14,251.72,0.0,PayPal,3524.08,2133.02,1391.06,2,1,2023
INV-232181,2023-02-04 20:58:04.925750,Puzzle,Toys,Customer_5930,Oceania,Rep_54,11,15.37,0.2,Debit Card,135.26,105.35,29.91,2,1,2023
INV-240810,2023-02-04 20:58:04.925750,T-Shirt,Clothing,Customer_9966,Oceania,Rep_57,11,17.86,0.05,Credit Card,186.64,116.86,69.78,2,1,2023
INV-245245,2023-02-04 20:58:04.925750,Sweater,Clothing,Customer_7504,South America,Rep_16,8,44.1,0.0,Apple Pay,352.8,213.34,139.46,2,1,2023
INV-238897,2023-02-05 20:58:04.925750,Blender,Home & Garden,Customer_6816,Oceania,Rep_30,7,60.01,0.0,Apple Pay,420.07,269.42,150.65,2,1,2023
INV-203470,2023-02-05 20:58:04.925750,Sneakers,Clothing,Customer_7127,Europe,Rep_67,5,78.42,0.15,Credit Card,333.28,218.41,114.87,2,1,2023
INV-239647,2023-02-05 20:58:04.925750,Coffee Maker,Home & Garden,Customer_7364,South America,Rep_50,2,133.33,0.0,Credit Card,266.66,148.15,118.51,2,1,2023
INV-209565,2023-02-05 20:58:04.925750,Jeans,Clothing,Customer_7085,North America,Rep_89,14,84.67,0.15,PayPal,1007.57,784.08,223.49,2,1,2023
INV-221394,2023-02-05 20:58:04.925750,Board Game,Toys,Customer_2074,Europe,Rep_22,2,48.93,0.05,Credit Card,92.97,50.31,42.66,2,1,2023
INV-211313,2023-02-05 20:58:04.925750,Smartwatch,Electronics,Customer_8597,North America,Rep_22,3,360.65,0.0,Credit Card,1081.95,691.94,390.01,2,1,2023
INV-224705,2023-02-05 20:58:04.925750,Coffee Maker,Home & Garden,Customer_4886,Oceania,Rep_88,9,144.92,0.0,PayPal,1304.28,719.29,584.99,2,1,2023
INV-206946,2023-02-05 20:58:04.925750,Sweater,Clothing,Customer_3159,South America,Rep_16,14,74.85,0.2,Bank Transfer,838.32,732.42,105.9,2,1,2023
INV-234044,2023-02-05 20:58:04.925750,Lego Set,Toys,Customer_2829,South America,Rep_35,1,54.2,0.0,Apple Pay,54.2,34.92,19.28,2,1,2023
INV-249367,2023-02-05 20:58:04.925750,RC Car,Toys,Customer_2488,Europe,Rep_53,2,81.23,0.2,Debit Card,129.97,98.04,31.93,2,1,2023
INV-206172,2023-02-05 20:58:04.925750,Board Game,Toys,Customer_6968,North America,Rep_14,13,37.58,0.0,PayPal,488.54,317.04,171.5,2,1,2023
INV-211928,2023-02-05 20:58:04.925750,Sneakers,Clothing,Customer_9712,Oceania,Rep_56,7,88.52,0.05,Credit Card,588.66,311.57,277.09,2,1,2023
INV-246303,2023-02-05 20:58:04.925750,Puzzle,Toys,Customer_9501,Oceania,Rep_34,3,13.8,0.0,Apple Pay,41.4,21.83,19.57,2,1,2023
INV-242405,2023-02-05 20:58:04.925750,Laptop,Electronics,Customer_8044,Europe,Rep_75,14,1474.13,0.15,Credit Card,17542.15,12583.53,4958.62,2,1,2023
INV-247839,2023-02-05 20:58:04.925750,Dumbbells Set,Sports,Customer_4286,Oceania,Rep_44,3,75.11,0.15,PayPal,191.53,140.99,50.54,2,1,2023
INV-226835,2023-02-05 20:58:04.925750,Desk Lamp,Home & Garden,Customer_2899,North America,Rep_48,14,31.61,0.15,Bank Transfer,376.16,275.52,100.64,2,1,2023
INV-248708,2023-02-05 20:58:04.925750,Tablet,Electronics,Customer_9414,Europe,Rep_59,11,623.73,0.0,Bank Transfer,6861.03,3534.28,3326.75,2,1,2023
INV-235431,2023-02-05 20:58:04.925750,T-Shirt,Clothing,Customer_6229,Asia,Rep_63,9,32.83,0.0,Debit Card,295.47,158.42,137.05,2,1,2023
INV-221949,2023-02-05 20:58:04.925750,Headphones,Electronics,Customer_7332,North America,Rep_51,9,124.87,0.0,Credit Card,1123.83,648.74,475.09,2,1,2023
INV-230127,2023-02-05 20:58:04.925750,Winter Jacket,Clothing,Customer_7532,Asia,Rep_25,9,155.17,0.0,Apple Pay,1396.53,880.19,516.34,2,1,2023
INV-237280,2023-02-05 20:58:04.925750,Sneakers,Clothing,Customer_9006,North America,Rep_49,6,119.05,0.15,PayPal,607.16,358.56,248.6,2,1,2023
INV-224088,2023-02-05 20:58:04.925750,Action Figure,Toys,Customer_4157,Oceania,Rep_28,8,18.16,0.1,PayPal,130.75,74.28,56.47,2,1,2023
INV-243123,2023-02-05 20:58:04.925750,Coffee Maker,Home & Garden,Customer_6738,Oceania,Rep_98,14,153.25,0.0,Apple Pay,2145.5,1405.9,739.6,2,1,2023
INV-216461,2023-02-05 20:58:04.925750,Blender,Home & Garden,Customer_5190,Asia,Rep_51,13,56.95,0.0,PayPal,740.35,425.46,314.89,2,1,2023
INV-206662,2023-02-05 20:58:04.925750,Dumbbells Set,Sports,Customer_5085,Europe,Rep_63,1,120.12,0.05,Credit Card,114.11,71.42,42.69,2,1,2023
INV-221392,2023-02-06 20:58:04.925750,Action Figure,Toys,Customer_1870,Asia,Rep_22,2,21.71,0.0,PayPal,43.42,28.57,14.85,2,1,2023
INV-239772,2023-02-06 20:58:04.925750,Yoga Mat,Sports,Customer_5436,North America,Rep_43,10,22.58,0.05,Apple Pay,214.51,130.89,83.62,2,1,2023
INV-218940,2023-02-06 20:58:04.925750,Blender,Home & Garden,Customer_6740,South America,Rep_34,14,88.21,0.1,PayPal,1111.45,837.28,274.17,2,1,2023
INV-239250,2023-02-06 20:58:04.925750,Puzzle,Toys,Customer_3571,Oceania,Rep_95,4,20.31,0.0,Debit Card,81.24,53.25,27.99,2,1,2023
INV-236794,2023-02-06 20:58:04.925750,Football,Sports,Customer_9864,South America,Rep_20,11,20.09,0.05,Credit Card,209.94,130.47,79.47,2,1,2023
INV-219221,2023-02-06 20:58:04.925750,Sneakers,Clothing,Customer_3949,Oceania,Rep_59,14,78.06,0.2,Apple Pay,874.27,641.45,232.82,2,1,2023
INV-221373,2023-02-06 20:58:04.925750,Tennis Racket,Sports,Customer_7304,Asia,Rep_80,5,195.78,0.0,Apple Pay,978.9,634.97,343.93,2,1,2023
INV-231860,2023-02-06 20:58:04.925750,Running Shoes,Sports,Customer_6756,South America,Rep_20,6,121.65,0.0,Bank Transfer,729.9,452.98,276.92,2,1,2023
INV-233097,2023-02-06 20:58:04.925750,Winter Jacket,Clothing,Customer_5848,Asia,Rep_35,13,116.04,0.1,Apple Pay,1357.67,831.26,526.41,2,1,2023
INV-238614,2023-02-06 20:58:04.925750,Action Figure,Toys,Customer_2851,Asia,Rep_23,14,21.97,0.0,Bank Transfer,307.58,160.86,146.72,2,1,2023
INV-208689,2023-02-06 20:58:04.925750,Tennis Racket,Sports,Customer_2766,Asia,Rep_13,10,161.83,0.0,Credit Card,1618.3,963.31,654.99,2,1,2023
INV-236084,2023-02-06 20:58:04.925750,Tablet,Electronics,Customer_8270,North America,Rep_78,7,535.02,0.0,Credit Card,3745.14,2443.23,1301.91,2,1,2023
INV-237914,2023-02-06 20:58:04.925750,Blender,Home & Garden,Customer_4735,Asia,Rep_70,5,55.15,0.05,PayPal,261.96,161.6,100.36,2,1,2023
INV-228365,2023-02-06 20:58:04.925750,Board Game,Toys,Customer_3097,Europe,Rep_26,7,21.26,0.0,Bank Transfer,148.82,82.76,66.06,2,1,2023
INV-222825,2023-02-06 20:58:04.925750,Tennis Racket,Sports,Customer_5255,South America,Rep_51,9,116.14,0.1,Debit Card,940.73,716.68,224.05,2,1,2023
INV-208291,2023-02-06 20:58:04.925750,Board Game,Toys,Customer_2423,North America,Rep_61,13,30.03,0.1,Bank Transfer,351.35,235.19,116.16,2,1,2023
INV-235077,2023-02-06 20:58:04.925750,Desk Lamp,Home & Garden,Customer_1183,Europe,Rep_94,9,26.77,0.05,Apple Pay,228.88,122.32,106.56,2,1,2023
INV-206436,2023-02-06 20:58:04.925750,Desk Lamp,Home & Garden,Customer_9224,South America,Rep_31,10,45.61,0.1,Debit Card,410.49,294.12,116.37,2,1,2023
INV-240345,2023-02-06 20:58:04.925750,RC Car,Toys,Customer_8275,Europe,Rep_26,1,87.5,0.0,Debit Card,87.5,58.11,29.39,2,1,2023
INV-212791,2023-02-06 20:58:04.925750,Lego Set,Toys,Customer_3317,Europe,Rep_48,3,93.02,0.0,Debit Card,279.06,159.74,119.32,2,1,2023
INV-248787,2023-02-06 20:58:04.925750,Bed Sheets,Home & Garden,Customer_6507,North America,Rep_77,11,35.9,0.0,Apple Pay,394.9,235.31,159.59,2,1,2023
INV-236653,2023-02-06 20:58:04.925750,Coffee Maker,Home & Garden,Customer_9019,Asia,Rep_61,8,224.93,0.1,PayPal,1619.5,1156.69,462.81,2,1,2023
INV-203007,2023-02-06 20:58:04.925750,Bed Sheets,Home & Garden,Customer_6711,South America,Rep_66,5,40.74,0.1,Apple Pay,183.33,133.99,49.34,2,1,2023
INV-228893,2023-02-06 20:58:04.925750,Headphones,Electronics,Customer_6711,Europe,Rep_70,8,61.86,0.0,Bank Transfer,494.88,315.38,179.5,2,1,2023
INV-248124,2023-02-06 20:58:04.925750,Tennis Racket,Sports,Customer_4930,South America,Rep_76,8,165.69,0.1,Credit Card,1192.97,903.24,289.73,2,1,2023
INV-242766,2023-02-06 20:58:04.925750,Football,Sports,Customer_2461,Europe,Rep_38,1,19.29,0.2,Debit Card,15.43,13.46,1.97,2,1,2023
INV-224087,2023-02-06 20:58:04.925750,Jeans,Clothing,Customer_4050,Oceania,Rep_80,14,82.08,0.0,Credit Card,1149.12,621.42,527.7,2,1,2023
INV-214960,2023-02-06 20:58:04.925750,Smartphone,Electronics,Customer_5892,Asia,Rep_21,9,707.78,0.1,PayPal,5733.02,4331.99,1401.03,2,1,2023
INV-244614,2023-02-06 20:58:04.925750,Dumbbells Set,Sports,Customer_7142,Asia,Rep_65,8,60.68,0.0,PayPal,485.44,300.39,185.05,2,1,2023
INV-217733,2023-02-06 20:58:04.925750,Dumbbells Set,Sports,Customer_7072,Oceania,Rep_33,14,86.69,0.0,Credit Card,1213.66,681.6,532.06,2,1,2023
INV-221957,2023-02-07 20:58:04.925750,Yoga Mat,Sports,Customer_7949,South America,Rep_47,9,34.17,0.0,Debit Card,307.53,192.27,115.26,2,1,2023
INV-233181,2023-02-07 20:58:04.925750,T-Shirt,Clothing,Customer_3461,North America,Rep_83,11,30.42,0.0,Credit Card,334.62,220.34,114.28,2,1,2023
INV-235559,2023-02-07 20:58:04.925750,Sneakers,Clothing,Customer_1023,North America,Rep_56,9,136.32,0.15,Debit Card,1042.85,731.27,311.58,2,1,2023
INV-239786,2023-02-07 20:58:04.925750,Smartwatch,Electronics,Customer_4828,Asia,Rep_65,10,225.23,0.1,Credit Card,2027.07,1134.8,892.27,2,1,2023
INV-248570,2023-02-07 20:58:04.925750,Winter Jacket,Clothing,Customer_1818,Oceania,Rep_57,13,91.05,0.0,PayPal,1183.65,697.0,486.65,2,1,2023
INV-225074,2023-02-07 20:58:04.925750,Action Figure,Toys,Customer_7566,North America,Rep_78,5,20.61,0.0,Bank Transfer,103.05,54.23,48.82,2,1,2023
INV-244179,2023-02-07 20:58:04.925750,T-Shirt,Clothing,Customer_4676,Europe,Rep_54,1,23.71,0.0,Bank Transfer,23.71,12.28,11.43,2,1,2023
INV-218112,2023-02-07 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_3987,South America,Rep_78,4,137.94,0.0,Apple Pay,551.76,340.65,211.11,2,1,2023
INV-240261,2023-02-07 20:58:04.925750,Puzzle,Toys,Customer_5279,South America,Rep_51,5,24.01,0.0,Debit Card,120.05,66.6,53.45,2,1,2023
INV-206234,2023-02-07 20:58:04.925750,Headphones,Electronics,Customer_7398,South America,Rep_39,13,122.46,0.15,PayPal,1353.18,853.56,499.62,2,1,2023
INV-233425,2023-02-07 20:58:04.925750,Sweater,Clothing,Customer_2461,South America,Rep_94,8,49.96,0.0,Credit Card,399.68,220.03,179.65,2,1,2023
INV-214452,2023-02-07 20:58:04.925750,Board Game,Toys,Customer_7761,Asia,Rep_44,7,26.27,0.05,Debit Card,174.7,107.55,67.15,2,1,2023
INV-221978,2023-02-07 20:58:04.925750,Running Shoes,Sports,Customer_4284,Europe,Rep_16,8,159.93,0.05,Apple Pay,1215.47,687.12,528.35,2,1,2023
INV-242461,2023-02-07 20:58:04.925750,Board Game,Toys,Customer_3235,Asia,Rep_77,8,34.62,0.15,Debit Card,235.42,151.27,84.15,2,1,2023
INV-229831,2023-02-07 20:58:04.925750,Smartphone,Electronics,Customer_5072,Europe,Rep_85,8,929.94,0.2,Credit Card,5951.62,4537.07,1414.55,2,1,2023
INV-216514,2023-02-07 20:58:04.925750,Tennis Racket,Sports,Customer_9167,Europe,Rep_46,4,64.21,0.0,Apple Pay,256.84,175.33,81.51,2,1,2023
INV-230809,2023-02-07 20:58:04.925750,Tablet,Electronics,Customer_6182,South America,Rep_75,6,680.76,0.15,Bank Transfer,3471.88,2070.59,1401.29,2,1,2023
INV-238970,2023-02-07 20:58:04.925750,Smartwatch,Electronics,Customer_2367,North America,Rep_17,13,155.14,0.0,Credit Card,2016.82,1192.99,823.83,2,1,2023
INV-243208,2023-02-07 20:58:04.925750,Running Shoes,Sports,Customer_7721,South America,Rep_56,11,98.43,0.0,Credit Card,1082.73,567.5,515.23,2,1,2023
INV-210719,2023-02-07 20:58:04.925750,Sweater,Clothing,Customer_9023,Oceania,Rep_53,2,62.24,0.0,Bank Transfer,124.48,64.64,59.84,2,1,2023
INV-222422,2023-02-07 20:58:04.925750,Tennis Racket,Sports,Customer_4088,North America,Rep_93,10,165.83,0.0,Apple Pay,1658.3,946.17,712.13,2,1,2023
INV-206251,2023-02-07 20:58:04.925750,Laptop,Electronics,Customer_3486,Europe,Rep_96,5,1046.25,0.0,Debit Card,5231.25,3151.29,2079.96,2,1,2023
INV-238445,2023-02-07 20:58:04.925750,Smartphone,Electronics,Customer_4364,South America,Rep_50,14,864.91,0.0,Bank Transfer,12108.74,7469.93,4638.81,2,1,2023
INV-222238,2023-02-07 20:58:04.925750,Smartwatch,Electronics,Customer_3037,Oceania,Rep_48,9,171.34,0.0,Apple Pay,1542.06,780.94,761.12,2,1,2023
INV-223215,2023-02-07 20:58:04.925750,Sneakers,Clothing,Customer_7107,Oceania,Rep_72,2,76.32,0.15,Bank Transfer,129.74,88.86,40.88,2,1,2023
INV-204175,2023-02-07 20:58:04.925750,T-Shirt,Clothing,Customer_8929,Europe,Rep_24,1,26.5,0.15,Debit Card,22.52,17.3,5.22,2,1,2023
INV-217287,2023-02-07 20:58:04.925750,Board Game,Toys,Customer_3328,Asia,Rep_20,3,59.33,0.2,Bank Transfer,142.39,113.18,29.21,2,1,2023
INV-232601,2023-02-07 20:58:04.925750,Tablet,Electronics,Customer_8151,South America,Rep_25,1,447.05,0.2,Debit Card,357.64,274.6,83.04,2,1,2023
INV-224210,2023-02-07 20:58:04.925750,Dumbbells Set,Sports,Customer_7631,North America,Rep_58,10,88.65,0.15,PayPal,753.52,571.36,182.16,2,1,2023
INV-214109,2023-02-07 20:58:04.925750,Board Game,Toys,Customer_5159,South America,Rep_50,12,23.41,0.0,Debit Card,280.92,173.77,107.15,2,1,2023
INV-205853,2023-02-07 20:58:04.925750,T-Shirt,Clothing,Customer_4265,Asia,Rep_82,13,21.86,0.1,PayPal,255.76,163.01,92.75,2,1,2023
INV-247236,2023-02-07 20:58:04.925750,Winter Jacket,Clothing,Customer_1540,South America,Rep_69,12,119.28,0.0,PayPal,1431.36,970.05,461.31,2,1,2023
INV-209767,2023-02-07 20:58:04.925750,Sweater,Clothing,Customer_3635,South America,Rep_11,1,37.16,0.0,PayPal,37.16,22.87,14.29,2,1,2023
INV-221906,2023-02-08 20:58:04.925750,Smartphone,Electronics,Customer_6126,Asia,Rep_73,8,714.57,0.0,Credit Card,5716.56,3194.88,2521.68,2,1,2023
INV-201291,2023-02-08 20:58:04.925750,Football,Sports,Customer_6061,Oceania,Rep_16,13,22.51,0.05,PayPal,278.0,152.3,125.7,2,1,2023
INV-244308,2023-02-08 20:58:04.925750,Blender,Home & Garden,Customer_3315,North America,Rep_49,9,97.53,0.0,Bank Transfer,877.77,541.89,335.88,2,1,2023
INV-228035,2023-02-08 20:58:04.925750,Sweater,Clothing,Customer_4964,Europe,Rep_87,3,64.23,0.0,Apple Pay,192.69,106.98,85.71,2,1,2023
INV-208019,2023-02-08 20:58:04.925750,Dumbbells Set,Sports,Customer_4012,Europe,Rep_46,9,92.87,0.05,Debit Card,794.04,485.02,309.02,2,1,2023
INV-207515,2023-02-08 20:58:04.925750,Headphones,Electronics,Customer_6444,Europe,Rep_68,8,295.73,0.05,Credit Card,2247.55,1622.96,624.59,2,1,2023
INV-215884,2023-02-08 20:58:04.925750,Headphones,Electronics,Customer_1101,North America,Rep_73,13,175.84,0.2,Debit Card,1828.74,1305.78,522.96,2,1,2023
INV-204950,2023-02-08 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_5874,Asia,Rep_44,9,312.15,0.1,Bank Transfer,2528.42,1719.32,809.1,2,1,2023
INV-204740,2023-02-08 20:58:04.925750,Yoga Mat,Sports,Customer_4360,South America,Rep_48,9,28.32,0.2,PayPal,203.9,170.87,33.03,2,1,2023
INV-220296,2023-02-08 20:58:04.925750,Tablet,Electronics,Customer_8017,South America,Rep_46,1,658.39,0.0,Apple Pay,658.39,343.66,314.73,2,1,2023
INV-230839,2023-02-08 20:58:04.925750,Board Game,Toys,Customer_5744,North America,Rep_97,5,21.66,0.0,Bank Transfer,108.3,57.89,50.41,2,1,2023
INV-228376,2023-02-08 20:58:04.925750,Coffee Maker,Home & Garden,Customer_4423,South America,Rep_92,14,72.58,0.0,Credit Card,1016.12,598.89,417.23,2,1,2023
INV-202973,2023-02-08 20:58:04.925750,Smartwatch,Electronics,Customer_6021,Europe,Rep_37,7,269.02,0.05,Credit Card,1788.98,1250.56,538.42,2,1,2023
INV-228178,2023-02-08 20:58:04.925750,Smartphone,Electronics,Customer_9812,Oceania,Rep_27,13,843.03,0.0,Credit Card,10959.39,6681.26,4278.13,2,1,2023
INV-216429,2023-02-08 20:58:04.925750,Smartphone,Electronics,Customer_4111,South America,Rep_20,4,820.96,0.0,Apple Pay,3283.84,1707.61,1576.23,2,1,2023
INV-225495,2023-02-08 20:58:04.925750,Winter Jacket,Clothing,Customer_8902,North America,Rep_39,10,171.02,0.05,Apple Pay,1624.69,1034.37,590.32,2,1,2023
INV-237527,2023-02-08 20:58:04.925750,Sneakers,Clothing,Customer_6301,Asia,Rep_58,1,83.91,0.05,Apple Pay,79.71,52.48,27.23,2,1,2023
INV-216396,2023-02-08 20:58:04.925750,Sweater,Clothing,Customer_6306,South America,Rep_31,2,56.53,0.05,Credit Card,107.41,69.35,38.06,2,1,2023
INV-222394,2023-02-08 20:58:04.925750,Lego Set,Toys,Customer_4033,North America,Rep_17,14,30.1,0.0,Apple Pay,421.4,242.04,179.36,2,1,2023
INV-209805,2023-02-08 20:58:04.925750,Football,Sports,Customer_3467,South America,Rep_21,14,18.75,0.15,Debit Card,223.12,153.32,69.8,2,1,2023
INV-225802,2023-02-08 20:58:04.925750,Smartwatch,Electronics,Customer_6288,North America,Rep_50,13,213.66,0.05,Debit Card,2638.7,1787.38,851.32,2,1,2023
INV-203985,2023-02-08 20:58:04.925750,Smartwatch,Electronics,Customer_9429,Asia,Rep_36,2,254.17,0.0,PayPal,508.34,257.49,250.85,2,1,2023
INV-223381,2023-02-08 20:58:04.925750,Dumbbells Set,Sports,Customer_9654,North America,Rep_27,5,82.94,0.0,Credit Card,414.7,211.88,202.82,2,1,2023
INV-205674,2023-02-08 20:58:04.925750,Laptop,Electronics,Customer_9304,North America,Rep_93,3,1444.95,0.1,Apple Pay,3901.36,2185.83,1715.53,2,1,2023
INV-233638,2023-02-08 20:58:04.925750,Lego Set,Toys,Customer_8070,Europe,Rep_92,1,52.59,0.05,Apple Pay,49.96,35.48,14.48,2,1,2023
INV-224859,2023-02-09 20:58:04.925750,Bed Sheets,Home & Garden,Customer_3635,South America,Rep_74,5,36.44,0.05,Debit Card,173.09,113.35,59.74,2,1,2023
INV-217560,2023-02-09 20:58:04.925750,Yoga Mat,Sports,Customer_3177,Asia,Rep_71,4,20.65,0.0,PayPal,82.6,47.43,35.17,2,1,2023
INV-207399,2023-02-09 20:58:04.925750,Coffee Maker,Home & Garden,Customer_8880,South America,Rep_25,3,94.82,0.0,Bank Transfer,284.46,184.42,100.04,2,1,2023
INV-229008,2023-02-09 20:58:04.925750,Winter Jacket,Clothing,Customer_9989,South America,Rep_41,3,156.31,0.1,Apple Pay,422.04,321.2,100.84,2,1,2023
INV-230702,2023-02-09 20:58:04.925750,Smartphone,Electronics,Customer_3264,Europe,Rep_76,9,659.24,0.05,Credit Card,5636.5,4021.65,1614.85,2,1,2023
INV-212293,2023-02-09 20:58:04.925750,Sweater,Clothing,Customer_1914,North America,Rep_37,14,65.63,0.0,Apple Pay,918.82,637.32,281.5,2,1,2023
INV-218909,2023-02-09 20:58:04.925750,Sweater,Clothing,Customer_7317,Oceania,Rep_40,7,32.38,0.1,Debit Card,203.99,145.34,58.65,2,1,2023
INV-235652,2023-02-09 20:58:04.925750,Tablet,Electronics,Customer_4604,South America,Rep_98,7,672.21,0.0,Debit Card,4705.47,2532.97,2172.5,2,1,2023
INV-207525,2023-02-09 20:58:04.925750,Sneakers,Clothing,Customer_5463,South America,Rep_45,11,146.4,0.0,Credit Card,1610.4,841.46,768.94,2,1,2023
INV-202913,2023-02-09 20:58:04.925750,Jeans,Clothing,Customer_9680,North America,Rep_52,2,73.88,0.0,Credit Card,147.76,82.21,65.55,2,1,2023
INV-210597,2023-02-09 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_5672,Europe,Rep_84,13,358.75,0.05,Bank Transfer,4430.56,3108.67,1321.89,2,1,2023
INV-244757,2023-02-09 20:58:04.925750,Yoga Mat,Sports,Customer_2292,North America,Rep_89,11,25.84,0.1,PayPal,255.82,168.04,87.78,2,1,2023
INV-244359,2023-02-09 20:58:04.925750,Blender,Home & Garden,Customer_8546,North America,Rep_17,1,74.69,0.05,Credit Card,70.96,38.05,32.91,2,1,2023
INV-241138,2023-02-09 20:58:04.925750,Smartwatch,Electronics,Customer_1544,Asia,Rep_94,5,239.06,0.0,Debit Card,1195.3,799.05,396.25,2,1,2023
INV-231033,2023-02-09 20:58:04.925750,Coffee Maker,Home & Garden,Customer_5301,Oceania,Rep_95,12,56.15,0.0,PayPal,673.8,391.72,282.08,2,1,2023
INV-219373,2023-02-09 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_7031,Europe,Rep_15,5,196.82,0.05,Bank Transfer,934.89,656.85,278.04,2,1,2023
INV-226276,2023-02-09 20:58:04.925750,Action Figure,Toys,Customer_2625,South America,Rep_34,7,24.64,0.0,Bank Transfer,172.48,108.51,63.97,2,1,2023
INV-218539,2023-02-09 20:58:04.925750,Yoga Mat,Sports,Customer_9287,South America,Rep_39,12,35.21,0.1,PayPal,380.27,233.43,146.84,2,1,2023
INV-242035,2023-02-10 20:58:04.925750,Yoga Mat,Sports,Customer_2791,North America,Rep_86,7,17.97,0.1,Bank Transfer,113.21,67.28,45.93,2,1,2023
INV-243774,2023-02-10 20:58:04.925750,Tennis Racket,Sports,Customer_2860,Oceania,Rep_32,6,196.85,0.0,Debit Card,1181.1,726.55,454.55,2,1,2023
INV-215672,2023-02-10 20:58:04.925750,Headphones,Electronics,Customer_6300,Oceania,Rep_38,2,58.73,0.1,Debit Card,105.71,80.22,25.49,2,1,2023
INV-237902,2023-02-10 20:58:04.925750,Dumbbells Set,Sports,Customer_2885,Asia,Rep_36,9,58.87,0.0,PayPal,529.83,282.07,247.76,2,1,2023
INV-209922,2023-02-10 20:58:04.925750,Headphones,Electronics,Customer_8532,Europe,Rep_15,7,83.17,0.0,Bank Transfer,582.19,365.28,216.91,2,1,2023
