Invoice_ID,Date,Product,Category,Customer,Region,Salesperson,Units_Sold,Unit_Price,Discount,Payment_Method,Sales,Cost,Profit,Month,Quarter,Year
INV-219867,2023-02-03 18:47:25.438077,Board Game,Toys,Customer_2616,Asia,Rep_78,5,54.44,0.0,Bank Transfer,272.2,163.17,109.03,2,1,2023
INV-234168,2023-02-03 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_8900,Asia,Rep_69,10,102.95,0.0,Credit Card,1029.5,564.21,465.29,2,1,2023
INV-233228,2023-02-03 18:47:25.438077,Yoga Mat,Sports,Customer_9122,Europe,Rep_32,10,34.47,0.0,PayPal,344.7,216.03,128.67,2,1,2023
INV-232534,2023-02-03 18:47:25.438077,Jeans,Clothing,Customer_8072,Asia,Rep_14,6,76.35,0.05,PayPal,435.19,302.41,132.78,2,1,2023
INV-239565,2023-02-03 18:47:25.438077,Action Figure,Toys,Customer_1049,Oceania,Rep_18,12,16.85,0.05,Debit Card,192.09,139.04,53.05,2,1,2023
INV-204074,2023-02-03 18:47:25.438077,RC Car,Toys,Customer_7349,Europe,Rep_63,4,71.85,0.05,Credit Card,273.03,172.73,100.3,2,1,2023
INV-221685,2023-02-03 18:47:25.438077,Tablet,Electronics,Customer_3636,Asia,Rep_60,3,444.17,0.15,Apple Pay,1132.63,721.26,411.37,2,1,2023
INV-229118,2023-02-03 18:47:25.438077,Sweater,Clothing,Customer_8976,Europe,Rep_67,13,37.7,0.0,PayPal,490.1,256.6,233.5,2,1,2023
INV-220297,2023-02-03 18:47:25.438077,Smartwatch,Electronics,Customer_2634,Europe,Rep_42,6,309.38,0.0,Debit Card,1856.28,1280.82,575.46,2,1,2023
INV-226219,2023-02-03 18:47:25.438077,Tennis Racket,Sports,Customer_2003,North America,Rep_50,10,116.8,0.1,Bank Transfer,1051.2,727.93,323.27,2,1,2023
INV-218298,2023-02-03 18:47:25.438077,Bed Sheets,Home & Garden,Customer_2674,Oceania,Rep_35,7,25.35,0.0,Debit Card,177.45,111.24,66.21,2,1,2023
INV-202135,2023-02-04 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_9479,Oceania,Rep_26,10,169.5,0.0,Debit Card,1695.0,1087.89,607.11,2,1,2023
INV-233629,2023-02-04 18:47:25.438077,Coffee Maker,Home & Garden,Customer_9153,North America,Rep_99,1,233.3,0.0,Bank Transfer,233.3,126.25,107.05,2,1,2023
INV-229617,2023-02-04 18:47:25.438077,Puzzle,Toys,Customer_4598,North America,Rep_42,8,20.8,0.0,Credit Card,166.4,89.44,76.96,2,1,2023
INV-240703,2023-02-04 18:47:25.438077,Running Shoes,Sports,Customer_1885,Oceania,Rep_29,1,101.78,0.1,PayPal,91.6,54.82,36.78,2,1,2023
INV-201805,2023-02-04 18:47:25.438077,Football,Sports,Customer_6569,North America,Rep_66,12,17.02,0.0,Credit Card,204.24,113.07,91.17,2,1,2023
INV-219868,2023-02-04 18:47:25.438077,Jeans,Clothing,Customer_7349,Asia,Rep_57,14,64.71,0.0,Debit Card,905.94,519.85,386.09,2,1,2023
INV-241704,2023-02-04 18:47:25.438077,Sneakers,Clothing,Customer_6078,South America,Rep_71,4,99.61,0.05,Credit Card,378.52,253.15,125.37,2,1,2023
INV-224531,2023-02-04 18:47:25.438077,Tablet,Electronics,Customer_7217,South America,Rep_69,1,651.31,0.1,Debit Card,586.18,432.78,153.4,2,1,2023
INV-239255,2023-02-04 18:47:25.438077,Board Game,Toys,Customer_8579,North America,Rep_83,8,55.61,0.1,PayPal,400.39,281.91,118.48,2,1,2023
INV-200663,2023-02-04 18:47:25.438077,Puzzle,Toys,Customer_7800,Oceania,Rep_50,4,19.27,0.0,Apple Pay,77.08,46.76,30.32,2,1,2023
INV-213076,2023-02-04 18:47:25.438077,Jeans,Clothing,Customer_6688,Europe,Rep_89,13,40.11,0.15,Apple Pay,443.22,262.09,181.13,2,1,2023
INV-232397,2023-02-04 18:47:25.438077,Board Game,Toys,Customer_8273,Oceania,Rep_13,12,31.03,0.15,Credit Card,316.51,187.63,128.88,2,1,2023
INV-241636,2023-02-04 18:47:25.438077,Coffee Maker,Home & Garden,Customer_4399,South America,Rep_10,14,102.21,0.0,Bank Transfer,1430.94,998.84,432.1,2,1,2023
INV-201781,2023-02-04 18:47:25.438077,Board Game,Toys,Customer_5813,Asia,Rep_48,3,43.94,0.0,Bank Transfer,131.82,85.47,46.35,2,1,2023
INV-223479,2023-02-04 18:47:25.438077,Football,Sports,Customer_3226,South America,Rep_13,11,19.24,0.0,PayPal,211.64,126.56,85.08,2,1,2023
INV-225183,2023-02-04 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_6843,Asia,Rep_18,10,328.82,0.0,Bank Transfer,3288.2,1814.69,1473.51,2,1,2023
INV-222176,2023-02-04 18:47:25.438077,Dumbbells Set,Sports,Customer_3642,Oceania,Rep_67,2,123.73,0.0,Credit Card,247.46,135.65,111.81,2,1,2023
INV-211730,2023-02-04 18:47:25.438077,Football,Sports,Customer_5379,Oceania,Rep_39,2,32.59,0.05,PayPal,61.92,43.01,18.91,2,1,2023
INV-203265,2023-02-04 18:47:25.438077,Jeans,Clothing,Customer_9987,Europe,Rep_24,8,75.05,0.05,Bank Transfer,570.38,351.03,219.35,2,1,2023
INV-234210,2023-02-04 18:47:25.438077,Sneakers,Clothing,Customer_5944,Europe,Rep_96,8,106.94,0.2,PayPal,684.42,443.84,240.58,2,1,2023
INV-233622,2023-02-04 18:47:25.438077,Blender,Home & Garden,Customer_1054,Europe,Rep_49,2,67.59,0.05,Apple Pay,128.42,68.8,59.62,2,1,2023
INV-232431,2023-02-04 18:47:25.438077,Board Game,Toys,Customer_2307,North America,Rep_10,11,48.47,0.05,Debit Card,506.51,327.47,179.04,2,1,2023
INV-241674,2023-02-04 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_6550,Europe,Rep_71,11,216.08,0.0,Apple Pay,2376.88,1579.97,796.91,2,1,2023
INV-220864,2023-02-04 18:47:25.438077,Dumbbells Set,Sports,Customer_3008,South America,Rep_82,6,133.32,0.05,Debit Card,759.92,470.53,289.39,2,1,2023
INV-231265,2023-02-04 18:47:25.438077,Lego Set,Toys,Customer_6434,North America,Rep_79,2,97.65,0.05,Bank Transfer,185.54,116.67,68.87,2,1,2023
INV-229538,2023-02-04 18:47:25.438077,Dumbbells Set,Sports,Customer_5468,Europe,Rep_20,12,82.86,0.0,Credit Card,994.32,577.52,416.8,2,1,2023
INV-222024,2023-02-04 18:47:25.438077,Winter Jacket,Clothing,Customer_1561,Europe,Rep_63,2,133.45,0.0,Credit Card,266.9,170.41,96.49,2,1,2023
INV-204669,2023-02-04 18:47:25.438077,Tennis Racket,Sports,Customer_6705,South America,Rep_13,7,120.0,0.0,Credit Card,840.0,512.57,327.43,2,1,2023
INV-205983,2023-02-05 18:47:25.438077,Board Game,Toys,Customer_7004,North America,Rep_38,11,35.02,0.15,Apple Pay,327.44,221.75,105.69,2,1,2023
INV-218186,2023-02-05 18:47:25.438077,T-Shirt,Clothing,Customer_3915,Asia,Rep_88,9,27.18,0.1,Credit Card,220.16,144.56,75.6,2,1,2023
INV-233322,2023-02-05 18:47:25.438077,Sneakers,Clothing,Customer_9085,South America,Rep_36,1,134.06,0.05,Bank Transfer,127.36,76.44,50.92,2,1,2023
INV-242229,2023-02-05 18:47:25.438077,Coffee Maker,Home & Garden,Customer_7582,North America,Rep_95,7,226.69,0.1,Debit Card,1428.15,930.54,497.61,2,1,2023
INV-240769,2023-02-05 18:47:25.438077,Smartwatch,Electronics,Customer_8699,South America,Rep_50,13,251.18,0.0,PayPal,3265.34,1778.83,1486.51,2,1,2023
INV-217369,2023-02-05 18:47:25.438077,Jeans,Clothing,Customer_5798,Asia,Rep_14,14,85.29,0.0,Credit Card,1194.06,686.87,507.19,2,1,2023
INV-232996,2023-02-05 18:47:25.438077,RC Car,Toys,Customer_4742,North America,Rep_50,8,80.89,0.0,Debit Card,647.12,343.16,303.96,2,1,2023
INV-201986,2023-02-05 18:47:25.438077,Headphones,Electronics,Customer_7858,Oceania,Rep_55,11,198.01,0.0,PayPal,2178.11,1275.59,902.52,2,1,2023
INV-201626,2023-02-05 18:47:25.438077,Sneakers,Clothing,Customer_8035,North America,Rep_86,5,125.69,0.0,Credit Card,628.45,409.47,218.98,2,1,2023
INV-225775,2023-02-05 18:47:25.438077,Blender,Home & Garden,Customer_4041,Europe,Rep_65,3,42.97,0.0,Credit Card,128.91,83.46,45.45,2,1,2023
INV-224765,2023-02-05 18:47:25.438077,Jeans,Clothing,Customer_3444,Oceania,Rep_57,11,53.46,0.1,PayPal,529.25,302.25,227.0,2,1,2023
INV-211533,2023-02-05 18:47:25.438077,Smartphone,Electronics,Customer_2893,North America,Rep_43,3,866.65,0.0,PayPal,2599.95,1752.3,847.65,2,1,2023
INV-215488,2023-02-05 18:47:25.438077,Football,Sports,Customer_3078,Oceania,Rep_55,11,27.31,0.1,Apple Pay,270.37,191.94,78.43,2,1,2023
INV-234255,2023-02-05 18:47:25.438077,Coffee Maker,Home & Garden,Customer_2491,Oceania,Rep_95,2,206.1,0.15,PayPal,350.37,285.28,65.09,2,1,2023
INV-213172,2023-02-05 18:47:25.438077,Lego Set,Toys,Customer_2978,Asia,Rep_10,7,72.06,0.15,Credit Card,428.76,268.06,160.7,2,1,2023
INV-238249,2023-02-05 18:47:25.438077,Desk Lamp,Home & Garden,Customer_1579,North America,Rep_11,7,38.33,0.0,Bank Transfer,268.31,174.85,93.46,2,1,2023
INV-244145,2023-02-05 18:47:25.438077,Jeans,Clothing,Customer_4794,North America,Rep_99,7,83.27,0.05,Bank Transfer,553.75,330.65,223.1,2,1,2023
INV-204701,2023-02-05 18:47:25.438077,T-Shirt,Clothing,Customer_6176,Oceania,Rep_45,12,18.81,0.0,Credit Card,225.72,148.58,77.14,2,1,2023
INV-211052,2023-02-05 18:47:25.438077,Jeans,Clothing,Customer_1550,South America,Rep_94,2,74.97,0.2,Credit Card,119.95,90.26,29.69,2,1,2023
INV-200311,2023-02-05 18:47:25.438077,Smartphone,Electronics,Customer_5939,Europe,Rep_47,2,755.97,0.0,Apple Pay,1511.94,861.73,650.21,2,1,2023
INV-211439,2023-02-05 18:47:25.438077,Football,Sports,Customer_1419,Europe,Rep_23,14,21.15,0.0,Apple Pay,296.1,170.14,125.96,2,1,2023
INV-204241,2023-02-05 18:47:25.438077,Coffee Maker,Home & Garden,Customer_3020,Oceania,Rep_61,11,146.31,0.0,Debit Card,1609.41,1048.5,560.91,2,1,2023
INV-211036,2023-02-05 18:47:25.438077,Lego Set,Toys,Customer_3268,North America,Rep_27,8,119.46,0.1,PayPal,860.11,637.25,222.86,2,1,2023
INV-226514,2023-02-06 18:47:25.438077,Laptop,Electronics,Customer_6761,Oceania,Rep_12,8,1262.45,0.0,PayPal,10099.6,5164.5,4935.1,2,1,2023
INV-236829,2023-02-06 18:47:25.438077,Yoga Mat,Sports,Customer_2759,South America,Rep_52,6,34.28,0.05,Credit Card,195.4,139.82,55.58,2,1,2023
INV-214110,2023-02-06 18:47:25.438077,Yoga Mat,Sports,Customer_1487,Oceania,Rep_69,13,35.52,0.1,Credit Card,415.58,288.98,126.6,2,1,2023
INV-244833,2023-02-06 18:47:25.438077,Blender,Home & Garden,Customer_2234,North America,Rep_79,12,75.42,0.05,Credit Card,859.79,505.12,354.67,2,1,2023
INV-227924,2023-02-06 18:47:25.438077,Smartphone,Electronics,Customer_9178,South America,Rep_51,7,775.33,0.1,Credit Card,4884.58,2782.21,2102.37,2,1,2023
INV-242181,2023-02-06 18:47:25.438077,Blender,Home & Garden,Customer_2430,Oceania,Rep_63,7,76.88,0.1,Apple Pay,484.34,285.89,198.45,2,1,2023
INV-220677,2023-02-06 18:47:25.438077,Smartphone,Electronics,Customer_8288,South America,Rep_82,12,819.09,0.0,Bank Transfer,9829.08,6426.68,3402.4,2,1,2023
INV-206358,2023-02-06 18:47:25.438077,Smartphone,Electronics,Customer_3835,North America,Rep_12,4,619.92,0.15,Apple Pay,2107.73,1304.69,803.04,2,1,2023
INV-201001,2023-02-06 18:47:25.438077,Board Game,Toys,Customer_1980,North America,Rep_75,7,29.85,0.0,Debit Card,208.95,122.0,86.95,2,1,2023
INV-203370,2023-02-06 18:47:25.438077,Smartphone,Electronics,Customer_6330,South America,Rep_78,6,915.43,0.0,Debit Card,5492.58,3770.35,1722.23,2,1,2023
INV-245481,2023-02-06 18:47:25.438077,Running Shoes,Sports,Customer_1329,Oceania,Rep_83,9,140.78,0.0,Bank Transfer,1267.02,814.62,452.4,2,1,2023
INV-224398,2023-02-06 18:47:25.438077,Yoga Mat,Sports,Customer_6648,Asia,Rep_17,1,18.57,0.05,Apple Pay,17.64,10.79,6.85,2,1,2023
INV-214693,2023-02-06 18:47:25.438077,Football,Sports,Customer_5069,Oceania,Rep_83,12,20.9,0.0,Credit Card,250.8,156.21,94.59,2,1,2023
INV-219912,2023-02-06 18:47:25.438077,Action Figure,Toys,Customer_7922,South America,Rep_67,3,19.62,0.05,PayPal,55.92,37.19,18.73,2,1,2023
INV-217674,2023-02-06 18:47:25.438077,Yoga Mat,Sports,Customer_1471,Europe,Rep_27,8,33.25,0.05,Credit Card,252.7,176.83,75.87,2,1,2023
INV-239404,2023-02-06 18:47:25.438077,Sweater,Clothing,Customer_5211,Europe,Rep_24,4,63.27,0.15,Credit Card,215.12,162.53,52.59,2,1,2023
INV-208960,2023-02-06 18:47:25.438077,Blender,Home & Garden,Customer_6695,North America,Rep_67,11,53.18,0.2,PayPal,467.98,390.27,77.71,2,1,2023
INV-248668,2023-02-06 18:47:25.438077,Laptop,Electronics,Customer_6834,Oceania,Rep_80,13,1319.73,0.2,Debit Card,13725.19,10025.03,3700.16,2,1,2023
INV-220707,2023-02-06 18:47:25.438077,Smartwatch,Electronics,Customer_7830,Europe,Rep_69,1,180.72,0.05,PayPal,171.68,105.41,66.27,2,1,2023
INV-213646,2023-02-06 18:47:25.438077,Bed Sheets,Home & Garden,Customer_2728,Asia,Rep_87,7,70.43,0.05,Apple Pay,468.36,262.12,206.24,2,1,2023
INV-245768,2023-02-06 18:47:25.438077,Desk Lamp,Home & Garden,Customer_9416,South America,Rep_40,5,32.18,0.15,Apple Pay,136.77,102.2,34.57,2,1,2023
INV-218837,2023-02-06 18:47:25.438077,Winter Jacket,Clothing,Customer_2634,North America,Rep_89,8,94.65,0.0,Apple Pay,757.2,493.14,264.06,2,1,2023
INV-217887,2023-02-06 18:47:25.438077,Blender,Home & Garden,Customer_8954,Asia,Rep_91,11,46.43,0.0,Debit Card,510.73,274.36,236.37,2,1,2023
INV-246377,2023-02-06 18:47:25.438077,Bed Sheets,Home & Garden,Customer_4052,North America,Rep_59,5,39.67,0.0,Debit Card,198.35,114.03,84.32,2,1,2023
INV-216391,2023-02-06 18:47:25.438077,Laptop,Electronics,Customer_1188,Europe,Rep_75,13,1130.02,0.1,Bank Transfer,13221.23,9473.16,3748.07,2,1,2023
INV-237085,2023-02-06 18:47:25.438077,Board Game,Toys,Customer_1783,Asia,Rep_81,7,38.19,0.1,Debit Card,240.6,153.05,87.55,2,1,2023
INV-240113,2023-02-06 18:47:25.438077,Yoga Mat,Sports,Customer_8935,Asia,Rep_89,5,19.55,0.05,Bank Transfer,92.86,48.97,43.89,2,1,2023
INV-247607,2023-02-07 18:47:25.438077,Bed Sheets,Home & Garden,Customer_8512,Asia,Rep_46,8,61.68,0.05,Debit Card,468.77,302.08,166.69,2,1,2023
INV-225284,2023-02-07 18:47:25.438077,Lego Set,Toys,Customer_5509,South America,Rep_78,9,112.91,0.15,Credit Card,863.76,519.48,344.28,2,1,2023
INV-221697,2023-02-07 18:47:25.438077,Puzzle,Toys,Customer_6357,North America,Rep_82,8,14.58,0.0,Bank Transfer,116.64,79.17,37.47,2,1,2023
INV-237765,2023-02-07 18:47:25.438077,Smartwatch,Electronics,Customer_8864,North America,Rep_84,3,271.55,0.1,Apple Pay,733.18,568.74,164.44,2,1,2023
INV-206677,2023-02-07 18:47:25.438077,Tablet,Electronics,Customer_3096,South America,Rep_14,3,587.71,0.0,Bank Transfer,1763.13,1087.24,675.89,2,1,2023
INV-229151,2023-02-07 18:47:25.438077,Blender,Home & Garden,Customer_9324,South America,Rep_68,14,48.63,0.15,Bank Transfer,578.7,379.27,199.43,2,1,2023
INV-236971,2023-02-07 18:47:25.438077,Smartwatch,Electronics,Customer_5146,North America,Rep_67,11,398.48,0.0,Bank Transfer,4383.28,2602.92,1780.36,2,1,2023
INV-206432,2023-02-07 18:47:25.438077,Headphones,Electronics,Customer_6207,Asia,Rep_29,2,94.97,0.0,Bank Transfer,189.94,113.86,76.08,2,1,2023
INV-211438,2023-02-07 18:47:25.438077,RC Car,Toys,Customer_9891,Asia,Rep_42,6,81.53,0.2,PayPal,391.34,281.49,109.85,2,1,2023
INV-225659,2023-02-07 18:47:25.438077,Puzzle,Toys,Customer_8458,South America,Rep_52,5,24.85,0.15,Debit Card,105.61,62.27,43.34,2,1,2023
INV-219951,2023-02-07 18:47:25.438077,Coffee Maker,Home & Garden,Customer_9028,North America,Rep_31,7,243.62,0.2,Apple Pay,1364.27,1084.5,279.77,2,1,2023
INV-231466,2023-02-07 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_1790,Asia,Rep_98,8,329.62,0.0,PayPal,2636.96,1693.39,943.57,2,1,2023
INV-214834,2023-02-07 18:47:25.438077,Winter Jacket,Clothing,Customer_1212,South America,Rep_77,8,138.35,0.2,PayPal,885.44,657.65,227.79,2,1,2023
INV-237104,2023-02-07 18:47:25.438077,Bed Sheets,Home & Garden,Customer_5490,Asia,Rep_54,11,59.54,0.05,Debit Card,622.19,341.54,280.65,2,1,2023
INV-208244,2023-02-07 18:47:25.438077,Bed Sheets,Home & Garden,Customer_3396,South America,Rep_71,3,52.07,0.0,PayPal,156.21,100.48,55.73,2,1,2023
INV-216016,2023-02-07 18:47:25.438077,T-Shirt,Clothing,Customer_6677,Europe,Rep_79,3,25.94,0.05,Bank Transfer,73.93,40.96,32.97,2,1,2023
INV-211710,2023-02-07 18:47:25.438077,Smartphone,Electronics,Customer_3204,North America,Rep_25,11,526.24,0.05,Credit Card,5499.21,3359.63,2139.58,2,1,2023
INV-206281,2023-02-07 18:47:25.438077,Jeans,Clothing,Customer_8705,Oceania,Rep_40,1,81.92,0.15,PayPal,69.63,56.58,13.05,2,1,2023
INV-239193,2023-02-07 18:47:25.438077,Jeans,Clothing,Customer_9046,Asia,Rep_80,9,68.22,0.05,Bank Transfer,583.28,346.26,237.02,2,1,2023
INV-239057,2023-02-07 18:47:25.438077,Bed Sheets,Home & Garden,Customer_9844,Asia,Rep_10,2,27.31,0.0,Debit Card,54.62,35.63,18.99,2,1,2023
INV-243455,2023-02-07 18:47:25.438077,Tablet,Electronics,Customer_3791,North America,Rep_68,12,367.27,0.0,Credit Card,4407.24,3016.3,1390.94,2,1,2023
INV-243192,2023-02-07 18:47:25.438077,Running Shoes,Sports,Customer_2175,North America,Rep_66,5,153.48,0.0,Bank Transfer,767.4,504.5,262.9,2,1,2023
INV-206579,2023-02-07 18:47:25.438077,Headphones,Electronics,Customer_5315,Europe,Rep_16,7,113.54,0.15,PayPal,675.56,548.27,127.29,2,1,2023
INV-247896,2023-02-07 18:47:25.438077,Desk Lamp,Home & Garden,Customer_4643,North America,Rep_79,8,40.3,0.0,Credit Card,322.4,217.99,104.41,2,1,2023
INV-232603,2023-02-07 18:47:25.438077,Lego Set,Toys,Customer_3283,Oceania,Rep_56,2,81.65,0.1,PayPal,146.97,89.21,57.76,2,1,2023
INV-204966,2023-02-07 18:47:25.438077,Winter Jacket,Clothing,Customer_3141,Europe,Rep_47,1,143.67,0.1,PayPal,129.3,87.25,42.05,2,1,2023
INV-245155,2023-02-07 18:47:25.438077,Smartphone,Electronics,Customer_6060,South America,Rep_34,9,952.47,0.0,Apple Pay,8572.23,4938.3,3633.93,2,1,2023
INV-240258,2023-02-07 18:47:25.438077,Smartphone,Electronics,Customer_6256,North America,Rep_17,12,618.17,0.0,Bank Transfer,7418.04,4450.09,2967.95,2,1,2023
INV-204525,2023-02-07 18:47:25.438077,Tablet,Electronics,Customer_3271,North America,Rep_89,3,495.4,0.1,PayPal,1337.58,842.97,494.61,2,1,2023
INV-235321,2023-02-07 18:47:25.438077,Winter Jacket,Clothing,Customer_2296,Europe,Rep_50,13,175.63,0.0,Bank Transfer,2283.19,1446.32,836.87,2,1,2023
INV-230539,2023-02-07 18:47:25.438077,Football,Sports,Customer_5014,Asia,Rep_14,2,30.66,0.0,Debit Card,61.32,40.27,21.05,2,1,2023
INV-240923,2023-02-08 18:47:25.438077,Desk Lamp,Home & Garden,Customer_4495,Oceania,Rep_10,8,32.49,0.05,Debit Card,246.92,160.85,86.07,2,1,2023
INV-222960,2023-02-08 18:47:25.438077,Dumbbells Set,Sports,Customer_7834,Asia,Rep_11,2,123.54,0.1,Debit Card,222.37,163.8,58.57,2,1,2023
INV-237861,2023-02-08 18:47:25.438077,Running Shoes,Sports,Customer_8300,North America,Rep_94,3,149.04,0.15,Credit Card,380.05,229.81,150.24,2,1,2023
INV-245275,2023-02-08 18:47:25.438077,Sweater,Clothing,Customer_9584,Europe,Rep_40,1,44.64,0.05,Apple Pay,42.41,22.66,19.75,2,1,2023
INV-240209,2023-02-08 18:47:25.438077,Jeans,Clothing,Customer_5324,South America,Rep_55,1,55.07,0.0,Debit Card,55.07,30.89,24.18,2,1,2023
INV-212507,2023-02-08 18:47:25.438077,Running Shoes,Sports,Customer_2233,North America,Rep_12,5,154.6,0.15,Credit Card,657.05,536.03,121.02,2,1,2023
INV-243843,2023-02-08 18:47:25.438077,Board Game,Toys,Customer_7774,Asia,Rep_47,6,55.9,0.15,Credit Card,285.09,219.24,65.85,2,1,2023
INV-231310,2023-02-08 18:47:25.438077,Running Shoes,Sports,Customer_5943,North America,Rep_42,7,93.82,0.05,Apple Pay,623.9,456.49,167.41,2,1,2023
INV-222604,2023-02-08 18:47:25.438077,Laptop,Electronics,Customer_2000,Asia,Rep_42,1,803.11,0.05,Credit Card,762.95,454.58,308.37,2,1,2023
INV-232134,2023-02-08 18:47:25.438077,Dumbbells Set,Sports,Customer_3559,North America,Rep_36,2,119.83,0.0,Bank Transfer,239.66,127.54,112.12,2,1,2023
INV-220079,2023-02-08 18:47:25.438077,Blender,Home & Garden,Customer_9341,North America,Rep_60,6,60.27,0.0,Credit Card,361.62,236.59,125.03,2,1,2023
INV-249317,2023-02-08 18:47:25.438077,Lego Set,Toys,Customer_9260,Europe,Rep_10,1,102.05,0.0,Apple Pay,102.05,51.96,50.09,2,1,2023
INV-230536,2023-02-08 18:47:25.438077,Lego Set,Toys,Customer_5898,Europe,Rep_36,11,46.31,0.0,Credit Card,509.41,290.22,219.19,2,1,2023
INV-239335,2023-02-08 18:47:25.438077,Sneakers,Clothing,Customer_2164,Asia,Rep_19,7,81.76,0.0,Debit Card,572.32,294.37,277.95,2,1,2023
INV-204430,2023-02-08 18:47:25.438077,Running Shoes,Sports,Customer_1200,Asia,Rep_91,5,94.28,0.0,Apple Pay,471.4,271.92,199.48,2,1,2023
INV-203266,2023-02-08 18:47:25.438077,Action Figure,Toys,Customer_5336,Oceania,Rep_37,4,18.58,0.0,Credit Card,74.32,48.13,26.19,2,1,2023
INV-213844,2023-02-08 18:47:25.438077,RC Car,Toys,Customer_9830,Europe,Rep_39,3,50.39,0.15,Bank Transfer,128.49,86.24,42.25,2,1,2023
INV-236313,2023-02-08 18:47:25.438077,Tennis Racket,Sports,Customer_9777,Asia,Rep_30,8,184.24,0.15,PayPal,1252.83,925.92,326.91,2,1,2023
INV-241855,2023-02-08 18:47:25.438077,Board Game,Toys,Customer_4835,Europe,Rep_37,7,56.52,0.0,Bank Transfer,395.64,215.97,179.67,2,1,2023
INV-210995,2023-02-08 18:47:25.438077,RC Car,Toys,Customer_7772,Europe,Rep_56,14,96.43,0.0,PayPal,1350.02,806.12,543.9,2,1,2023
INV-220852,2023-02-08 18:47:25.438077,Sweater,Clothing,Customer_4386,Asia,Rep_88,2,59.27,0.0,Bank Transfer,118.54,74.11,44.43,2,1,2023
INV-222777,2023-02-08 18:47:25.438077,Headphones,Electronics,Customer_4007,North America,Rep_31,1,219.12,0.1,PayPal,197.21,151.26,45.95,2,1,2023
INV-223450,2023-02-08 18:47:25.438077,Bed Sheets,Home & Garden,Customer_7379,North America,Rep_90,12,75.47,0.1,Apple Pay,815.08,486.85,328.23,2,1,2023
INV-248257,2023-02-08 18:47:25.438077,Sneakers,Clothing,Customer_4895,South America,Rep_74,13,69.86,0.0,Bank Transfer,908.18,617.18,291.0,2,1,2023
INV-204834,2023-02-08 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_6027,South America,Rep_17,12,369.53,0.1,Debit Card,3990.92,2786.73,1204.19,2,1,2023
INV-214154,2023-02-08 18:47:25.438077,Laptop,Electronics,Customer_6613,Asia,Rep_49,8,831.89,0.05,Debit Card,6322.36,4423.14,1899.22,2,1,2023
INV-204735,2023-02-08 18:47:25.438077,Action Figure,Toys,Customer_3879,Asia,Rep_96,4,24.04,0.0,Debit Card,96.16,51.73,44.43,2,1,2023
INV-214216,2023-02-08 18:47:25.438077,Lego Set,Toys,Customer_3231,South America,Rep_44,14,51.44,0.0,Credit Card,720.16,472.15,248.01,2,1,2023
INV-207729,2023-02-09 18:47:25.438077,Tennis Racket,Sports,Customer_9293,Asia,Rep_95,5,62.21,0.05,Credit Card,295.5,185.62,109.88,2,1,2023
INV-203472,2023-02-09 18:47:25.438077,Puzzle,Toys,Customer_9945,Oceania,Rep_93,5,19.94,0.15,Debit Card,84.74,55.03,29.71,2,1,2023
INV-200325,2023-02-09 18:47:25.438077,Puzzle,Toys,Customer_9535,Oceania,Rep_85,5,16.19,0.1,Debit Card,72.86,53.83,19.03,2,1,2023
INV-202838,2023-02-09 18:47:25.438077,Action Figure,Toys,Customer_1015,Asia,Rep_23,9,12.69,0.1,Bank Transfer,102.79,67.25,35.54,2,1,2023
INV-241626,2023-02-09 18:47:25.438077,Winter Jacket,Clothing,Customer_4602,Oceania,Rep_38,10,104.1,0.05,Credit Card,988.95,662.66,326.29,2,1,2023
INV-223302,2023-02-09 18:47:25.438077,Action Figure,Toys,Customer_3418,Oceania,Rep_38,10,22.5,0.0,Credit Card,225.0,143.44,81.56,2,1,2023
INV-211218,2023-02-09 18:47:25.438077,Winter Jacket,Clothing,Customer_7415,North America,Rep_50,14,113.09,0.0,Bank Transfer,1583.26,968.43,614.83,2,1,2023
INV-223539,2023-02-09 18:47:25.438077,RC Car,Toys,Customer_9435,Oceania,Rep_72,6,51.25,0.05,Bank Transfer,292.12,198.77,93.35,2,1,2023
INV-217168,2023-02-09 18:47:25.438077,RC Car,Toys,Customer_3472,Asia,Rep_38,11,43.43,0.0,Debit Card,477.73,294.36,183.37,2,1,2023
INV-225588,2023-02-09 18:47:25.438077,Laptop,Electronics,Customer_3079,Europe,Rep_57,3,1375.61,0.0,Apple Pay,4126.83,2123.12,2003.71,2,1,2023
INV-206200,2023-02-09 18:47:25.438077,Vacuum Cleaner,Home & Garden,Customer_2571,Europe,Rep_36,6,176.7,0.0,Debit Card,1060.2,732.19,328.01,2,1,2023
INV-212500,2023-02-09 18:47:25.438077,Board Game,Toys,Customer_4359,Oceania,Rep_13,5,56.18,0.05,Debit Card,266.85,188.56,78.29,2,1,2023
INV-236111,2023-02-09 18:47:25.438077,Blender,Home & Garden,Customer_5012,North America,Rep_45,8,65.58,0.05,Apple Pay,498.41,332.84,165.57,2,1,2023
